TARGET,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_EMPLOYED,DAYS_BIRTH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CNT_FAM_MEMBERS
0,221847.52845052409,258330.40411225852,19032.10601928732,-10522,-18843,0.4025871005325071,0.27636043565142165,0.660720519825315,2
1,293769.0341981356,117736.55116604496,24077.888189417878,-11544,-17127,0.2281330868650483,0.5667694830718933,0.11685410879999447,1
1,41659.80186529778,487903.5895560137,19302.8411079921,-6912,-16673,0.021092704200882162,0.06594366485007386,0.28410901363854,2
0,20000.0,224379.47804440447,10535.950381432058,-5298,-10230,0.92532430894659,0.045049390821834456,0.8583646281032988,3
0,168056.7150600075,350191.09375960816,2000.0,-5346,-19777,0.07882083253450067,0.04981700984845738,0.27376936724695533,4
1,89714.86851183129,426212.4573201549,32186.12103602688,-14370,-24926,0.329309412544202,0.921307692212677,0.16844683204861,1
0,181071.55804413365,371105.149586148,21984.3056152106,-4335,-21528,0.19045367128819923,0.6888785564165338,0.5336164394834164,4
1,216452.5312475919,50000.0,29334.408422329107,-14003,-10122,0.49412727611658425,0.8367615053795052,0.0333158797811981,1
0,273633.1598672489,404303.50514666806,27429.352794883594,-9871,-19660,0.19494484540472723,0.9634168337982397,0.8039511665690746,2
0,108938.88125798291,284907.93560023076,24774.77460895663,-4249,-23929,0.7362110364035988,0.7009691354796658,0.22246163144610664,3
0,231970.45489280572,250645.6954795001,17429.30115882346,-1694,-17794,0.22481947290539295,0.5153212932591724,0.13285800443878115,1
1,201151.1754521786,283638.75765371666,23918.13540511303,-5473,-9336,0.1854566688280327,0.4790179087096278,0.8082027631861803,3
0,227800.74479464677,58495.08090883776,31460.295570965798,-12605,-9283,0.2168852177931737,0.7460272007545221,0.8427549127008771,1
1,158418.243939712,328825.6371992704,20664.087426190057,-4798,-7944,0.29756331257048296,0.8678972492247722,0.7347315114245511,2
0,310650.81118896964,95341.29394360346,35213.60835519352,-14445,-12691,0.6418313860133761,0.8296161250818854,0.23459686969871363,3
0,191719.3081256219,257124.0435665053,8004.624908265152,-11536,-10255,0.20962838177593313,0.4929453197145408,0.5269889043032501,2
1,341934.5778803015,323439.66473073163,7144.7311099004255,-13144,-11087,0.6968502884239247,0.7735090367372323,0.969066007480236,3
1,136768.9077054221,461105.5631981421,27904.60171615515,-227,-24648,0.4301708844122334,0.4765864478634301,0.4777660989163611,2
0,259426.18719644428,177058.02602104284,13450.056507832975,-9475,-17476,0.19700857807356376,0.38438560373637765,0.9496397266610477,3
0,195226.52155515773,517738.10577689833,36346.69536343023,-6625,-15529,0.24004451495104107,0.297671562610325,0.6763683834966874,1
0,173780.6066666589,442027.98802727216,30698.73096986355,-3142,-16651,0.5273338162025535,0.05454565243690512,0.844995860578231,1
1,250585.22723740374,235588.53862641958,32700.57205406433,-457,-10082,0.37862888386022553,0.20116253882959134,0.19240000957345438,5
0,176066.12166483284,133687.61003960957,27075.490444410003,-68,-7322,0.5137233406603301,0.7300070548032225,0.9267348415692727,2
0,20000.0,83427.57266543683,12627.331010637645,-12538,-15190,0.8125795891506287,0.17171081874711724,0.8533444743760259,4
0,20000.0,340763.0777299709,6725.267198918464,-9092,-23267,0.045831377102185655,0.9011770555659304,0.7850496561087821,1
1,301793.77282272396,189407.3775688779,31962.357353512176,-8924,-18522,0.39361063076419955,0.07858264460412256,0.9412230853567137,1
0,298420.6766303757,479903.5207922573,8003.454351903543,-3057,-21441,0.4154427889583703,0.051126876560729784,0.7888788560401006,4
1,350987.27570047573,198071.42552575943,32679.085501820162,-9965,-16528,0.25091715954403093,0.4810824805444498,0.5767471118326892,2
0,198597.7401374258,164899.35299220416,25356.918081834843,-11531,-20786,0.4418792028899299,0.22266394587413274,0.6486902045219194,2
0,96589.2158401687,335043.95268664707,19389.978769439185,-3674,-23548,0.5666330897398639,0.10295294013022083,0.8208942693185127,1
0,166433.2925879199,197092.9714260865,23536.381474682486,-7574,-21912,0.5849582078472861,0.05986794664933681,0.7491579183179664,2
0,200913.961228905,301282.4990053205,23722.327483592795,-3787,-16067,0.6698333210348278,0.5272965310848219,0.5917915412263226,2
0,119436.94205719126,447898.3995087782,18380.71689130336,-9302,-22454,0.07676886950678352,0.2594642060613864,0.598079341994024,4
1,331885.97783790936,317584.3997503086,31405.49787935451,-7702,-24499,0.46000755090567846,0.5557664158493651,0.8802821203788584,5
0,379160.23037149897,318144.6691054086,31131.206884796273,-14864,-19954,0.757612564721148,0.14829778625204704,0.009911614249032197,1
1,238262.45605841422,330772.00633626274,21245.274414567528,-14758,-13406,0.45504532177626067,0.02442402867495852,0.7179535824639705,1
0,199130.90026414432,50000.0,15200.044906397563,-14995,-13647,0.6564860352341393,0.02725921712967605,0.5656609841528235,4
0,96402.64172204542,358775.66248957353,30447.63235523433,-12372,-17972,0.5904488650949304,0.11267284788597987,0.8382939929223647,5
0,323714.7116924841,323989.7365088844,3819.516958889444,-9786,-13060,0.4647189192855903,0.7960424195472832,0.2054369630867613,2
0,206104.54486792372,433934.5990475131,23551.140856090584,-14247,-21556,0.07892854524346038,0.44851400852963175,0.5253435657395932,5
1,176866.84812715102,390871.6201705679,25916.600865671375,-12589,-11995,0.6332249923070632,0.623860440369835,0.12764431262685227,1
0,238493.92709396302,269707.7052591729,13373.185321775902,-2295,-24688,0.5345130045241107,0.8749894388982477,0.6593746731785877,4
1,153143.07768086516,454858.9337266035,27790.283899501173,-2182,-22568,0.0056845748170029076,0.21260486827879577,0.7637678588179754,5
1,211750.01384974548,256105.39535809192,19788.913109466986,-10654,-8402,0.20685669452838884,0.8713486030499121,0.6235324717858617,3
1,84602.6519323472,337073.56561165577,15634.399024407056,-803,-16579,0.061399575994484756,0.7456354673246024,0.5547712797466968,3
0,286966.97514019476,253327.5854280966,27705.786717309376,-13232,-14987,0.5702342601290055,0.7290181107827206,0.34337895961919707,2
0,191647.11670914615,369263.67073848174,11314.524570418007,-14529,-17848,0.015147951119022451,0.8707367401020407,0.6397842836771119,4
1,292704.06885072094,243526.5326043357,26953.546692511034,-9688,-13355,0.8424209510811689,0.12587768726830917,0.8995054362345185,5
0,183909.10577267045,547132.7413412351,4141.2302894459535,-11030,-11536,0.9474539990031828,0.5405011329602833,0.7214182819003859,5
0,189104.02329728173,602604.4105838458,22285.635573849573,-13841,-10972,0.9755789953540711,0.4835333217260267,0.022953040978348938,5
1,103014.6057366434,431090.73812790075,20350.751649707956,-2289,-20516,0.22658446056378934,0.6639995383365641,0.5087214255619901,1
1,260780.55784145146,531194.4974121043,15682.433865073917,-318,-13722,0.4951408554197183,0.2379888656344874,0.7364169444711562,3
1,129932.80367815268,69117.82787114294,23116.99894311209,-10945,-10881,0.8911687748642724,0.1273262599854169,0.5041630279012718,3
0,161086.2101440617,86793.3385087508,19363.4389650577,-10275,-17565,0.6873350235332057,0.9734440339362822,0.5913500455222321,1
1,200083.77488660294,251765.91500531806,28437.565018444373,-4225,-18124,0.29874605536695176,0.46568152449158284,0.9115844089420951,5
0,209697.93469514852,306184.6447888316,24481.20791042748,-1004,-13704,0.8339518839453779,0.23202028672509223,0.8739500644340581,1
1,63512.24478257928,270268.8872850501,23621.55386299482,-10698,-14672,0.5739361898808774,0.1286561284331489,0.08131440802114998,3
1,181535.53076095867,53679.71255505696,22334.889628481636,-4760,-20455,0.729984530729611,0.5935982756155183,0.5105532072546003,1
1,263618.41749149706,472738.75594854704,16222.668347623663,-14653,-7759,0.9694094266532481,0.14776226728167163,0.6223163158112995,4
1,169732.95723808778,623129.7350035405,17585.571600194424,-6509,-14896,0.9975093481037719,0.18304263533662135,0.8520313730619095,1
0,182021.45966293427,492148.1518758934,21985.726721767114,-193,-14840,0.5048217628612955,0.9521527379546941,0.2655006140029387,3
0,212992.48406741812,462828.49031797075,18613.124103142913,-7868,-21300,0.15661251912833762,0.029165662696446826,0.13985393976737004,3
0,189923.16539624007,333917.94077184045,28891.62264346397,-5377,-12844,0.6195592025005572,0.18683022344352418,0.5971546036792518,1
0,117558.75980899164,173550.39439092943,20747.601516350023,-4690,-8487,0.6438534985047755,0.6712190082774041,0.4676121283828386,5
1,197092.31010664764,310879.2078953952,23007.73286260105,-5516,-11931,0.5721448922651189,0.21689402070674757,0.25770520141837316,1
0,279525.8536004717,615838.2055262255,8778.528528835512,-4706,-15828,0.4220488505389144,0.18194000440207447,0.942928141465273,4
1,115905.92421863276,247201.7831239416,27545.84217648302,-1700,-13542,0.5815602400266328,0.5565002547814115,0.31755598042657207,1
0,170041.44884113455,231756.41282640875,15350.611250605252,-14843,-20791,0.5340403032753512,0.6959564190154255,0.05528592977251967,4
0,89469.49408519382,466095.5488655871,11658.77134162629,-1731,-23911,0.944692629223587,0.43063274573155075,0.058799229905223904,2
0,275310.5560392276,476052.90761183936,33169.488072900574,-1384,-13487,0.8376004326936283,0.7812878558732276,0.20108224165202937,4
1,192611.34345296968,172814.72913377947,25580.972179460732,-1440,-21728,0.3936891209752038,0.8152100561404144,0.11673582487278933,3
1,131984.02931153093,260777.30801438662,27816.765751134204,-9481,-23375,0.5708665413056679,0.6230842694762843,0.3946887070844889,4
1,207381.24801145418,224714.17561478482,23635.96946325854,-6256,-11053,0.5660528986752648,0.5778190277699455,0.08046471631592589,5
0,103711.98280836378,310453.40685916354,19254.79363277031,-9701,-17188,0.5107181833211709,0.816305109910863,0.561165201994346,3
0,117320.35748316749,465553.00064272387,17763.167935549893,-2396,-9641,0.058065547566172104,0.015029941116904144,0.4083912245044856,4
1,83189.31761185755,179395.87183078635,26232.88148365336,-8902,-9413,0.7125944961700623,0.5106348250941788,0.5979251587831639,5
1,114657.660995408,463449.7218355405,29060.152337906344,-10305,-22788,0.7312706092799738,0.1287325730366513,0.9892365469240254,2
0,308587.0067199845,315247.68733819627,19454.53001659323,-4721,-11179,0.4841848163846667,0.22155676270642344,0.9919015940028594,2
1,141350.53349739232,648928.8204471418,36580.34291760641,-14260,-18973,0.901572966379542,0.9489992384955717,0.41702904163046794,4
0,237298.0098121183,347824.63265563105,18421.451602313526,-9360,-12339,0.9839221676063198,0.0037102386851073366,0.36705393369006034,5
0,133095.88640352627,285462.2145556102,8847.932440880222,-11906,-24207,0.812912799207437,0.30701401744436285,0.6815528820499044,1
1,260762.69966105753,386207.20906739886,6227.818072048185,-9393,-16530,0.9278630630325649,0.15436101249652212,0.3676796142531522,1
0,117913.43992549475,249428.0643169185,6497.797056965386,-8269,-13686,0.4875026786558111,0.570416922510597,0.7782815759829156,1
0,203138.2342209405,50000.0,16689.505659420043,-14049,-16957,0.9142412875275369,0.8442599218151482,0.601645991963359,4
1,204228.1047895159,263921.8238593353,18143.855831097735,-2031,-15070,0.935026803022893,0.39088879104824126,0.19948722291655607,3
1,386224.4269141273,261555.95863961623,25460.797101439133,-8751,-24797,0.6235671027025814,0.8371854056173873,0.41483381987916246,3
0,250434.0230384132,61152.38091752824,19771.135717969828,-9618,-24868,0.15072112536501048,0.44023645304747616,0.8636580487009713,2
0,152567.67885365814,289044.72153082606,26746.96827707348,-12758,-14200,0.1523076747305837,0.9090439506404485,0.5533532832297948,3
1,254803.9170920411,50000.0,20359.142660982616,-64,-17513,0.4723058410618465,0.8469449630413027,0.7099187250713644,4
1,371053.9576388167,247846.9747266781,20108.17140901493,-2167,-14614,0.7355805076060844,0.17881950358705156,0.7098507031284216,3
1,69629.1127612564,336539.39880670083,15379.881007932423,-7772,-18528,0.5013942085798236,0.885064028020462,0.4821552720780704,2
1,132601.43659450187,314549.4265707349,31380.707683182503,-9983,-24905,0.799849822394181,0.1925640845318537,0.29549137747594134,1
0,181048.1952709365,238339.57906697728,7748.125627376043,-7988,-12397,0.769788431217136,0.4903947471870148,0.5963388398078464,2
1,166632.9418286439,287170.4397077893,22410.482325711055,-587,-22534,0.20360812220981994,0.1960039088865072,0.11305806283179087,4
0,173379.46413361002,182390.33437832538,18546.79630600613,-11680,-10871,0.1327644735968312,0.3864624745332865,0.5973706197881318,1
0,95661.41875254056,301622.4779133802,26254.036780036004,-4733,-24777,0.7058345307266549,0.9856042876405927,0.10273863557185148,2
1,312316.484284001,308712.96098876564,19833.364790753207,-1447,-8281,0.32038045067194154,0.7651401904924436,0.9017980302351681,2
0,86191.31212187046,164962.50331477355,20069.149644927187,-3658,-20443,0.9313968941522351,0.5540737708315718,0.7438714942580089,3
1,183982.97523020007,340154.8800763647,17866.88302152231,-1948,-8933,0.8685077463989198,0.9354785301973614,0.18120997779621917,5
0,283666.44734085584,339217.89826206805,31146.05123305598,-784,-24931,0.4512380517811425,0.3597035177454154,0.7846603658308698,5
1,197585.2114283318,275068.51296283933,20019.24708048232,-14101,-16898,0.5805058244571044,0.1732058604314437,0.7258528126205601,2
1,121648.46664777848,663157.0554430227,35757.20969290778,-11416,-17488,0.8471039438195709,0.8289526108922979,0.7284447549159266,3
0,92105.94749008339,278894.6419973537,22177.976653020287,-12834,-22043,0.8713691962129325,0.012175360936717117,0.33528178348960636,5
0,181600.06431777743,258114.8631940473,20174.078726378615,-6491,-16425,0.5569743324148823,0.8045953967355457,0.5227408931155286,5
1,139437.6347319627,236641.0336188401,18837.384321164496,-8889,-21127,0.9719131532446643,0.0218571673070167,0.5857748050918329,4
0,216418.48733623824,154359.11653854005,24513.975197481428,-14390,-17133,0.520968658238245,0.2843804312842865,0.3769782861185007,1
0,87883.90818206563,402884.60397651047,15292.853016742352,-6637,-18258,0.04110766116632614,0.35549966553904755,0.5603988801805411,2
0,265042.85895100975,197062.95479708246,21165.939192312297,-13489,-21411,0.5626951665321993,0.31852912687610524,0.24401640606649833,2
1,209243.96185315718,214807.77795033707,20065.096112862546,-8891,-10805,0.7770069000246972,0.24343203931278223,0.8748846879526664,4
0,215186.91154819817,219263.76606921028,22601.981594121517,-9502,-15576,0.9849351530006832,0.10817846076512871,0.9603365292107457,2
1,315286.1422592014,152258.47262272332,22800.24261009404,-1597,-9909,0.10536857774407338,0.0031800713481248133,0.3267329508280227,1
0,164976.36013025072,50000.0,23215.959041471306,-4763,-10347,0.4405371966970435,0.774711848599627,0.34239758754014127,5
0,141934.66442134208,230559.01992612096,20759.237969386337,-5638,-20276,0.586649876834704,0.4569157486695601,0.2162101230132788,1
0,156178.90973225015,431000.29690684367,32551.54793879499,-2525,-19759,0.8814635952967479,0.16194408297778085,0.8647793273290132,4
1,184597.87443813938,329546.9708197866,23380.55052945987,-12293,-7873,0.7158899845200836,0.08217702948400196,0.16336179480360646,5
0,192722.8084166937,534086.2905282187,40847.89030687463,-11154,-19374,0.23124626711987362,0.2784378006036795,0.7988588495238007,5
0,133544.18107185815,412643.44574837753,20398.81126852698,-3716,-23295,0.8593891841248673,0.35437412342570707,0.832328638344919,3
1,38153.179757355276,378594.7215411067,27671.306339641396,-3764,-15230,0.664243287957294,0.4614184269034537,0.3162189665541978,3
0,155125.67992967693,582397.3533979072,14191.606333002554,-14680,-7600,0.8951569165830807,0.10105351157554454,0.7767915940096597,4
0,228786.0533029512,285428.1607495183,31206.314042490427,-11636,-20793,0.8343738752092635,0.9799233391009086,0.45297199224137097,2
0,210900.66450027938,309461.3510257428,14365.728505804243,-11594,-13524,0.12926248249215977,0.2687463108700533,0.3484526076992056,3
0,295964.3575860661,298280.33675097936,23647.02414364876,-14910,-18920,0.9604706370350286,0.4412958944229677,0.8933784212621251,2
1,356438.9235171031,531568.0096775325,17884.58238748699,-5081,-18071,0.4542964249933614,0.7090154305914489,0.453528093687228,2
1,260746.70171667746,300377.29746886366,23616.06237693506,-14184,-16857,0.9825525014323321,0.3101902994342034,0.055229689609469945,3
1,310601.65139265807,202758.39388843434,18121.630105028078,-2380,-22422,0.1870071385875257,0.08249696110211158,0.6345214009056577,3
1,261341.9433810496,388151.3306944278,13685.976848630271,-6217,-18047,0.7933180458135015,0.37654045557379967,0.6580023254565164,1
0,336791.9404741907,177561.02834144578,17827.261681617725,-3575,-20086,0.30489160075290056,0.5528727169962938,0.6346504859365889,1
0,348068.2907433014,380020.7268920888,32332.64099313317,-7543,-10272,0.044805303345060055,0.8417539198536386,0.36031883977761325,4
0,276093.2136623141,362076.1401212752,23738.21014804118,-447,-20898,0.994040425209049,0.36792607888582707,0.6786148213680994,3
1,256510.41171396684,271589.5998290256,9689.19976096695,-10944,-9719,0.30353532043701503,0.889520960529575,0.29109431968291943,5
0,183581.4262450106,384871.735813024,28763.061609920478,-6631,-24698,0.08051925475471422,0.5460753544600846,0.46436217594114937,1
1,196693.0175228872,76831.51045374724,12867.886557381767,-14902,-17749,0.8604971862547511,0.7174866411944184,0.2167067199762941,2
0,172973.01349197904,324444.3181987479,25946.874304465215,-2507,-20171,0.43202029838061684,0.03016588570554013,0.613252436142649,2
1,249700.12887160445,230585.19229999022,24425.321180767245,-6480,-16940,0.576452427539218,0.8957273227673932,0.8105007646210093,4
0,142372.15701125213,729339.5365926782,24930.483730010837,-12362,-11123,0.9848436931486685,0.21344707996073164,0.0976665629539174,3
1,184711.5032176072,323373.76044603117,34825.51332934544,-2736,-7776,0.4807090730183575,0.3258686626191708,0.027012342981862614,3
1,20000.0,210541.19253248442,13370.872600783878,-162,-11898,0.06709851293443814,0.5236552764571477,0.7611344035653149,5
1,337847.19158180075,93254.73959203772,24886.35820709463,-13972,-15945,0.6911861289824858,0.9598298832589806,0.32287981584266523,1
0,182362.03339309452,495810.92951913987,30076.70889945909,-2314,-15777,0.7105994935564226,0.34567510970908144,0.32382547858953037,5
0,236446.43498692615,247495.09207143332,14853.266387001026,-3953,-7126,0.1942082362722911,0.22050174091317498,0.564739531087537,2
1,316622.9355769122,181297.1899386871,14033.971355880045,-9684,-7153,0.5454119185792047,0.9607271934388089,0.48673756470209883,1
0,224023.47499529438,350444.88210135896,17702.499689820525,-5482,-11270,0.3692209364831285,0.8084643374857179,0.12156003019799944,3
1,315547.4961674745,397457.82471084804,22597.86428657654,-3219,-22043,0.0499215837381668,0.6634202192278751,0.7604351313986152,2
1,100660.97502789064,395092.9399814294,8716.189808312385,-7810,-20244,0.3116024260922369,0.40963635223542316,0.1762714770530096,4
1,391790.12716781616,302962.5634589042,24411.215926866524,-5003,-20097,0.9095326069076414,0.42045497992147807,0.8260282238168117,4
1,286968.8158791013,323878.520533008,8732.906066034186,-14275,-20877,0.30024734533505737,0.9506704424023099,0.7643476425442703,3
1,216736.1993989313,334805.5613521054,30346.646606459573,-1121,-7583,0.22306313549190182,0.06895849962310363,0.16722660512267162,4
0,314006.34661003563,350459.439844331,24110.134624720984,-1147,-22137,0.9409128484192486,0.7575002055352321,0.758213670540954,1
0,106509.20912085024,363732.77938522235,35305.11897708483,-11847,-9649,0.38232682088893044,0.6011504774197385,0.6609395288607538,2
0,176910.80969844048,464167.9126958319,25350.270084874384,-7839,-10490,0.9405590556107963,0.968435240330364,0.9818201228208365,1
0,315540.03171219036,308462.22930387757,17561.916391032064,-11420,-15487,0.8802343665036654,0.5584053140266028,0.7118288935648162,4
1,50635.18552840283,177479.51012544573,13610.582918258691,-9006,-19477,0.47046450012467167,0.2805400295048738,0.39021745315347867,4
0,244836.6219967044,278356.2445343948,21911.1284646229,-10871,-20216,0.38496166195792536,0.7799187772335665,0.6200576431032383,4
0,242574.09278761232,413067.1228102495,19757.995292177002,-2078,-12836,0.13771795297987266,0.9856285786652085,0.6618722242886221,2
1,357538.065345773,50000.0,29489.112279018213,-4579,-12920,0.1906164721524508,0.9074536553340379,0.7456503331863745,5
1,73363.56642222109,50000.0,12571.049469161206,-2317,-15278,0.23244318194135782,0.29473921773461254,0.4686258464820481,4
0,328770.48456253065,437741.4182088487,36167.216003687834,-3107,-14769,0.47035389385745896,0.3463502913493346,0.8276944308676665,3
1,155242.34054808778,528018.4225276991,30198.21553371995,-4092,-10133,0.3721134374162889,0.7548201923343543,0.286941774106135,2
0,164239.24320705162,110219.99474707895,18371.810957942846,-12501,-11420,0.8003843249126156,0.5981904888595526,0.963340305787683,5
1,102239.64904321654,315068.8906249342,34382.56718110095,-2560,-11486,0.29667596013507713,0.011612761792375914,0.310430637050514,4
1,112971.83700264599,240068.23306244775,13734.975239541818,-3254,-19954,0.4245197006337347,0.1418616479249497,0.03754615660679639,5
1,232281.7877963138,260875.48316375643,21644.718319321826,-13136,-23853,0.12270742353754016,0.0854920535602468,0.20013491895340407,2
1,111013.44681749155,345829.65131346235,9788.231587442768,-13684,-16746,0.27121997423788724,0.17872871651145927,0.9274404214954216,3
1,259222.74669223325,106069.46564838765,34772.55405041128,-3587,-18909,0.783020138768217,0.30490975644086427,0.7900513802047434,1
1,146962.71624241973,133917.37492613983,6820.905495352177,-9148,-18972,0.7071004159420089,0.9671995472755787,0.43937087790180007,3
1,102957.2955321082,254812.3240618162,8476.466429902737,-10080,-15639,0.40222036652313253,0.6764693338515194,0.9051552956136079,3
0,157775.26829120843,278193.66031587595,14922.295143510371,-9053,-8344,0.5774732030644171,0.05476128814887704,0.24663305038124128,5
1,226936.57534050447,131106.73414737429,30578.58939740929,-1988,-10535,0.4583336429130501,0.6073651307946349,0.2335582438407614,4
1,177811.73904551845,418447.15121837764,27638.759088631083,-9545,-12850,0.895220548726927,0.43666429723124456,0.12895830281975396,5
1,202736.80946662388,237365.854033345,20976.405025832853,-9447,-12148,0.3946907514236936,0.7540396426976304,0.4424322983233545,5
1,255696.5969468867,236727.3590899732,28151.40968933836,-9011,-17553,0.7221144806034308,0.8839280554523395,0.5141256062777371,1
1,286593.7161293559,342398.8185344851,19076.69020231081,-14186,-15111,0.2185291433752239,0.06521322609780078,0.14514118577802126,5
0,175192.3753128455,280663.7585898751,23379.43023414397,-14439,-17194,0.434097117841732,0.979932518059474,0.11460549588310509,1
0,116462.23875390731,425621.521935872,33213.80860524893,-8785,-10450,0.5293314219542252,0.05790525568477889,0.3904518855390856,3
0,206087.5583138013,159986.61932990002,18027.049014366294,-14748,-7175,0.10464679030048907,0.7323733489896951,0.23261887098555245,5
1,237651.96688832575,90392.01044047895,13869.019033826351,-3649,-17172,0.5874184757689007,0.9031319830227409,0.5742639988926158,4
1,83141.97552224396,253531.86543020885,23762.973714615924,-8635,-12024,0.5746649893289495,0.7517191746162596,0.5243351902892015,5
0,128751.3362393932,309035.4259402519,25922.194459932405,-7487,-23999,0.15875289201289566,0.15078940166926558,0.16248350489611585,3
0,142465.04832296472,113886.60838537195,20883.58189716223,-9959,-17769,0.9986495119147942,0.20799272735640617,0.013277009681242347,4
1,183374.22490236987,91836.96574496111,28027.05050964826,-3546,-9331,0.0924932883088283,0.04117906935366,0.6447896631361855,3
1,139117.28770985713,327344.6673506978,18389.926910131904,-8588,-12645,0.8953034885142702,0.1310719207728792,0.7728854980792053,5
1,256563.25800775198,186332.9149027557,21020.368076667935,-14471,-15522,0.49151564666089265,0.06101648646503621,0.4882727079107657,1
0,71589.34388332661,82123.24244896203,22996.599060508877,-7676,-21153,0.2227049611675025,0.05363876061683559,0.5755009427363602,2
0,73622.50422444603,444801.1938471094,22298.88830429956,-12343,-10449,0.11279873186730294,0.5621118657200713,0.9617114298971953,4
0,173288.895079083,205230.79906093614,32906.17303431079,-6075,-7531,0.6994201130105262,0.07670017832766218,0.7677038870168659,3
0,185947.77566881146,472471.7405798037,22956.45000000266,-6546,-17943,0.7544504152521464,0.42506164123028223,0.3338098704812119,5
1,83628.4901713517,304270.61866641406,17568.782920629194,-7882,-10429,0.6734406826237429,0.7096629774058313,0.8503016738624661,3
0,151460.09258819482,344213.8293082955,24223.853611928094,-9221,-14407,0.41987087219699326,0.015134757138796973,0.5484922386316943,1
1,167916.49460647284,268275.0380854721,28070.80672216101,-6061,-17847,0.17257369903382636,0.6388775990814546,0.521934439252935,4
1,168536.16423822835,50000.0,26193.883532150365,-4798,-19041,0.7895379029260965,0.757183866357018,0.6918719228842253,2
0,212150.5186631433,129482.02634194438,25750.460569303832,-1822,-15947,0.8712304710634182,0.5366700942651756,0.42948497897007454,3
0,147073.68924611504,281143.58104219136,8015.598851887722,-562,-17628,0.39187090590637974,0.4755917455367742,0.8807725361728636,1
1,318226.90400066186,354709.3705939057,2000.0,-13753,-13893,0.8412175584252379,0.7308408639120417,0.167284430255898,5
0,239056.37117868577,50000.0,30202.116308964993,-5103,-22347,0.635600235168094,0.5297326218835345,0.421913292194381,3
0,135430.91834869425,291959.74382093083,23510.859569649056,-13731,-16413,0.526978317667806,0.5092830380386371,0.06486363440669385,5
1,207560.91946940584,131660.3869178953,19827.38066707784,-8740,-11652,0.6106052958502765,0.8018163767184814,0.7053942892632754,3
1,209921.2254884484,335193.0247634481,25554.504222241238,-3881,-9790,0.10775092048228296,0.8375547597964434,0.27029522568132636,5
1,297177.7179598225,297089.88214502623,35418.479485327305,-6865,-19955,0.1253990188823103,0.3684182435998419,0.4254246725235322,2
0,151969.40568669193,411525.24036443606,31308.24932677128,-2884,-14196,0.7267038664356115,0.4154790931220048,0.886362206172885,1
0,261387.09581764587,460023.4395281278,27697.76458241566,-1308,-19569,0.9699470895037976,0.8007602293118015,0.1862855387106468,3
0,203348.3580625982,368848.48489110434,12906.194937338852,-392,-10781,0.5078041414000879,0.5448680888228803,0.0022515283356350224,1
0,319325.3213159013,429059.03834558616,13945.67357624099,-4906,-18625,0.054000704715915004,0.686813423565847,0.5781198003438713,5
0,303271.31621115265,247448.62861142424,2000.0,-4899,-12878,0.06807335571247575,0.07517503664721026,0.43754524036749387,5
1,215758.34436740802,723467.6116900719,25068.10779107936,-2953,-17222,0.46736469836668937,0.0953687395585695,0.05496072712397437,2
0,179017.39031871516,117177.13552576784,28869.017579689327,-11505,-20191,0.657664536001321,0.5318014437158024,0.2962456738633735,1
1,240528.47277435646,220836.6333136018,29521.424369532095,-10478,-14630,0.1548766564384314,0.8192275442258726,0.23910602223064992,4
1,185563.99782982672,435203.78741203394,25403.443770214206,-9881,-13769,0.033034893488120054,0.3165420929077639,0.2606181319215207,4
1,334424.5684782668,412908.19572914887,18767.46513418149,-3836,-12710,0.7294692830881829,0.9606322634070266,0.789662383240353,4
0,206277.60625416096,373108.35287135234,15485.78030471885,-9732,-10758,0.1461315151198571,0.7603253263635349,0.304749804247191,3
0,167548.589398973,401297.79869896616,13397.08163127388,-12909,-12838,0.43817998400890057,0.7817116598867807,0.48962650325466006,3
1,163230.79311408594,50000.0,18692.601206678406,-3021,-9676,0.7341361560881792,0.8340339410770098,0.2655200843501361,2
0,102957.15318410342,538394.8041806752,12177.389968828411,-3754,-17374,0.12529498253409754,0.25448819915161536,0.9505401743900457,2
1,244524.73024746584,269416.3561700077,34047.6325200687,-6088,-15844,0.4427531648596573,0.33032559968892794,0.7742138183858339,4
0,134399.1037888398,486884.1273406278,9581.027575475193,-1777,-16326,0.11145512760562382,0.11843179446439356,0.42328261320897886,5
0,287851.86017501977,50000.0,18423.573784886215,-3123,-14593,0.34750808751233153,0.3803558221250736,0.7269833744293747,2
1,96565.19567987414,338485.2755221787,4510.252692553007,-1497,-22475,0.9124332954520726,0.03583216344564166,0.31482521759521076,2
1,210179.31591786002,215474.6581282727,22372.43889038452,-11104,-9625,0.6861332201197589,0.7514874916619558,0.08222988822649036,3
0,292017.9006797963,385818.0227371955,19980.93032194296,-13252,-15613,0.0230931425078319,0.8025571196643879,0.4305222037381311,1
1,27820.23483010911,347560.56787032686,17145.677170883686,-9877,-15039,0.13447680913629267,0.21362247587161876,0.5645853549298914,4
0,361461.24350337486,354907.16962487675,12537.733871759569,-2552,-9213,0.2938205683678061,0.48989903365746346,0.3493546691890299,1
1,165977.18422415125,141158.74676527627,20019.69468470093,-1130,-16634,0.8955491984223145,0.6719927788698788,0.40153838819989984,4
1,211287.63057297113,291454.63187720836,15644.312879886096,-13351,-16712,0.7470863392197864,0.7425405317120829,0.7144288238428329,5
